Año_mes,Celula,Asesor,0021_meta,0022_ventas,0031_ventas_mismo_mes,0032_ventas_mes_anterior,0033_ventas_0_a_100,0024_seg_atrasados,0025_seg_abiertos,0026_descartes_totales,0027_seg_creados_mismo_mes,0028_descartes_mismo_mes,00291_descartes_dia,00292_avg_seg_creados_dia,0023_%_cumplimiento,0045_%_Efectividad_SQL,0044_%_Ventas_mercadeo,0041_%_Ventas_leads_mes,0042_%_Ventas_leads_mes_anterior,0043_%_Ventas_leads_cero_a_cien,0029_%_descarte_mismo_mes,Año,numero_mes,nombre_mes
202101,DG1,A1,22.0,17.0,14.0,0.0,11.0,43.0,31.0,122.0,85.0,58.0,0.0,4.5,0.7727,0.1647,0.8235,0.8235,0.0,0.6471,0.6824,2021,1,enero
202101,DG1,A7,54.0,41.0,22.0,1.0,11.0,8.0,12.0,58.0,69.0,35.0,0.0,3.6,0.7593,0.3188,0.561,0.5366,0.0244,0.2683,0.5072,2021,1,enero
202101,DG1,A8,22.0,8.0,1.0,0.0,1.0,11.0,37.0,69.0,39.0,23.0,0.0,2.1,0.3636,0.0256,0.125,0.125,0.0,0.125,0.5897,2021,1,enero
202101,DG1,A19,77.0,69.0,30.0,5.0,13.0,78.0,22.0,38.0,72.0,26.0,0.0,3.8,0.8961,0.4167,0.5072,0.4348,0.0725,0.1884,0.3611,2021,1,enero
202101,DG1,A21,77.0,37.0,19.0,4.0,6.0,1.0,27.0,158.0,144.0,108.0,0.0,7.6,0.4805,0.1319,0.6216,0.5135,0.1081,0.1622,0.75,2021,1,enero
202101,DG1,A34,77.0,41.0,26.0,1.0,9.0,0.0,20.0,129.0,149.0,105.0,0.0,7.8,0.5325,0.1745,0.6585,0.6341,0.0244,0.2195,0.7047,2021,1,enero
202101,DG1,A37,77.0,56.0,21.0,0.0,8.0,14.0,29.0,128.0,138.0,96.0,0.0,7.3,0.7273,0.1522,0.375,0.375,0.0,0.1429,0.6957,2021,1,enero
202101,DG1,A44,77.0,23.0,13.0,2.0,5.0,1.0,36.0,42.0,73.0,35.0,0.0,3.8,0.2987,0.1781,0.6522,0.5652,0.087,0.2174,0.4795,2021,1,enero
202101,DG1,A67,22.0,31.0,10.0,0.0,4.0,36.0,54.0,140.0,119.0,84.0,0.0,6.3,1.4091,0.084,0.3226,0.3226,0.0,0.129,0.7059,2021,1,enero
202101,DG1,A68,77.0,46.0,25.0,3.0,7.0,9.0,56.0,90.0,121.0,59.0,0.0,6.4,0.5974,0.2066,0.6087,0.5435,0.0652,0.1522,0.4876,2021,1,enero
202101,DG1,A71,54.0,47.0,20.0,1.0,11.0,4.0,35.0,76.0,89.0,51.0,0.0,4.7,0.8704,0.2247,0.4468,0.4255,0.0213,0.234,0.573,2021,1,enero
202101,DG1,A73,19.0,4.0,1.0,0.0,0.0,2.0,18.0,52.0,41.0,31.0,0.0,2.2,0.2105,0.0244,0.25,0.25,0.0,0.0,0.7561,2021,1,enero
202101,DG1,A77,22.0,27.0,20.0,0.0,6.0,43.0,33.0,87.0,64.0,18.0,0.0,3.4,1.2273,0.3125,0.7407,0.7407,0.0,0.2222,0.2812,2021,1,enero
202101,DG1,A108,33.0,21.0,7.0,0.0,2.0,0.0,32.0,79.0,97.0,71.0,0.0,5.1,0.6364,0.0722,0.3333,0.3333,0.0,0.0952,0.732,2021,1,enero
202101,DG2,A11,22.0,18.0,10.0,0.0,4.0,0.0,15.0,162.0,72.0,47.0,0.0,3.8,0.8182,0.1389,0.5556,0.5556,0.0,0.2222,0.6528,2021,1,enero
202101,DG2,A23,77.0,46.0,22.0,4.0,10.0,0.0,36.0,111.0,120.0,81.0,1.0,6.3,0.5974,0.1833,0.5652,0.4783,0.087,0.2174,0.675,2021,1,enero
202101,DG2,A24,77.0,32.0,7.0,0.0,4.0,0.0,11.0,104.0,86.0,70.0,0.0,4.5,0.4156,0.0814,0.2188,0.2188,0.0,0.125,0.814,2021,1,enero
202101,DG2,A29,10.0,17.0,9.0,0.0,5.0,1.0,8.0,39.0,28.0,11.0,0.0,1.5,1.7,0.3214,0.5294,0.5294,0.0,0.2941,0.3929,2021,1,enero
202101,DG2,A38,55.0,42.0,13.0,3.0,3.0,10.0,49.0,98.0,105.0,69.0,0.0,5.5,0.7636,0.1238,0.381,0.3095,0.0714,0.0714,0.6571,2021,1,enero
202101,DG2,A45,77.0,45.0,25.0,4.0,10.0,0.0,38.0,147.0,149.0,93.0,0.0,7.8,0.5844,0.1678,0.6444,0.5556,0.0889,0.2222,0.6242,2021,1,enero
202101,DG2,A49,22.0,14.0,6.0,0.0,2.0,2.0,22.0,121.0,68.0,43.0,0.0,3.6,0.6364,0.0882,0.4286,0.4286,0.0,0.1429,0.6324,2021,1,enero
202101,DG2,A60,77.0,52.0,27.0,2.0,9.0,21.0,38.0,156.0,145.0,101.0,0.0,7.6,0.6753,0.1862,0.5577,0.5192,0.0385,0.1731,0.6966,2021,1,enero
202101,DG2,A61,22.0,16.0,6.0,0.0,3.0,0.0,0.0,124.0,83.0,75.0,0.0,4.4,0.7273,0.0723,0.375,0.375,0.0,0.1875,0.9036,2021,1,enero
202101,DG2,A92,77.0,68.0,24.0,8.0,7.0,0.0,46.0,88.0,100.0,55.0,0.0,5.3,0.8831,0.24,0.4706,0.3529,0.1176,0.1029,0.55,2021,1,enero
202101,DG2,A95,22.0,20.0,12.0,0.0,7.0,6.0,30.0,127.0,117.0,82.0,0.0,6.2,0.9091,0.1026,0.6,0.6,0.0,0.35,0.7009,2021,1,enero
202101,DG2,A101,77.0,55.0,19.0,7.0,11.0,7.0,43.0,73.0,94.0,43.0,0.0,4.9,0.7143,0.2021,0.4727,0.3455,0.1273,0.2,0.4574,2021,1,enero
202101,DG2,A104,54.0,20.0,14.0,0.0,7.0,18.0,23.0,62.0,89.0,49.0,0.0,4.7,0.3704,0.1573,0.7,0.7,0.0,0.35,0.5506,2021,1,enero
202101,DG3,A6,77.0,43.0,20.0,2.0,4.0,0.0,25.0,86.0,100.0,65.0,0.0,5.3,0.5584,0.2,0.5116,0.4651,0.0465,0.093,0.65,2021,1,enero
202101,DG3,A15,54.0,51.0,19.0,2.0,4.0,0.0,30.0,93.0,109.0,71.0,0.0,5.7,0.9444,0.1743,0.4118,0.3725,0.0392,0.0784,0.6514,2021,1,enero
202101,DG3,A20,54.0,41.0,12.0,2.0,5.0,1.0,15.0,38.0,41.0,21.0,0.0,2.2,0.7593,0.2927,0.3415,0.2927,0.0488,0.122,0.5122,2021,1,enero
202101,DG3,A36,51.0,20.0,6.0,3.0,4.0,6.0,19.0,104.0,106.0,88.0,0.0,5.6,0.3922,0.0566,0.45,0.3,0.15,0.2,0.8302,2021,1,enero
202101,DG3,A39,22.0,20.0,17.0,0.0,9.0,0.0,34.0,126.0,96.0,57.0,0.0,5.1,0.9091,0.1771,0.85,0.85,0.0,0.45,0.5938,2021,1,enero
202101,DG3,A48,54.0,55.0,19.0,3.0,9.0,0.0,77.0,125.0,144.0,92.0,0.0,7.6,1.0185,0.1319,0.4,0.3455,0.0545,0.1636,0.6389,2021,1,enero
202101,DG3,A85,77.0,33.0,12.0,4.0,7.0,0.0,57.0,112.0,117.0,74.0,1.0,6.2,0.4286,0.1026,0.4848,0.3636,0.1212,0.2121,0.6325,2021,1,enero
202101,DG3,A88,22.0,9.0,6.0,0.0,4.0,6.0,53.0,99.0,72.0,47.0,0.0,3.8,0.4091,0.0833,0.6667,0.6667,0.0,0.4444,0.6528,2021,1,enero
202101,DG3,A89,46.0,30.0,9.0,2.0,1.0,0.0,29.0,101.0,111.0,79.0,0.0,5.8,0.6522,0.0811,0.3667,0.3,0.0667,0.0333,0.7117,2021,1,enero
202101,DG3,A97,77.0,30.0,22.0,2.0,9.0,0.0,30.0,68.0,97.0,54.0,0.0,5.1,0.3896,0.2268,0.8,0.7333,0.0667,0.3,0.5567,2021,1,enero
202101,DG3,A98,77.0,43.0,23.0,4.0,13.0,7.0,29.0,120.0,147.0,104.0,0.0,7.7,0.5584,0.1565,0.6279,0.5349,0.093,0.3023,0.7075,2021,1,enero
202101,DG3,A100,22.0,15.0,9.0,0.0,3.0,3.0,7.0,99.0,41.0,30.0,0.0,2.2,0.6818,0.2195,0.6,0.6,0.0,0.2,0.7317,2021,1,enero
202101,DG3,A103,22.0,9.0,5.0,0.0,3.0,1.0,14.0,131.0,61.0,45.0,0.0,3.2,0.4091,0.082,0.5556,0.5556,0.0,0.3333,0.7377,2021,1,enero
202101,DG3,A112,46.0,29.0,11.0,2.0,7.0,0.0,60.0,131.0,164.0,109.0,0.0,8.6,0.6304,0.0671,0.4483,0.3793,0.069,0.2414,0.6646,2021,1,enero
202101,DG4,A25,68.0,26.0,18.0,2.0,4.0,0.0,43.0,133.0,128.0,75.0,0.0,6.7,0.3824,0.1406,0.7692,0.6923,0.0769,0.1538,0.5859,2021,1,enero
202101,DG4,A43,77.0,8.0,1.0,1.0,0.0,4.0,4.0,37.0,26.0,22.0,0.0,1.4,0.1039,0.0385,0.25,0.125,0.125,0.0,0.8462,2021,1,enero
202101,DG4,A64,22.0,20.0,18.0,0.0,9.0,0.0,33.0,139.0,104.0,65.0,0.0,5.5,0.9091,0.1731,0.9,0.9,0.0,0.45,0.625,2021,1,enero
202101,DG4,A66,22.0,20.0,15.0,0.0,8.0,0.0,41.0,124.0,93.0,58.0,0.0,4.9,0.9091,0.1613,0.75,0.75,0.0,0.4,0.6237,2021,1,enero
202101,DG4,A69,77.0,34.0,15.0,4.0,6.0,0.0,26.0,89.0,86.0,56.0,0.0,4.5,0.4416,0.1744,0.5588,0.4412,0.1176,0.1765,0.6512,2021,1,enero
202101,DG4,A70,77.0,33.0,13.0,2.0,4.0,2.0,28.0,117.0,114.0,80.0,0.0,6.0,0.4286,0.114,0.4545,0.3939,0.0606,0.1212,0.7018,2021,1,enero
202101,DG4,A78,22.0,17.0,10.0,0.0,3.0,1.0,20.0,168.0,113.0,83.0,0.0,5.9,0.7727,0.0885,0.5882,0.5882,0.0,0.1765,0.7345,2021,1,enero
202101,DG4,A79,77.0,46.0,24.0,3.0,14.0,0.0,45.0,96.0,127.0,70.0,1.0,6.7,0.5974,0.189,0.587,0.5217,0.0652,0.3043,0.5512,2021,1,enero
202101,DG4,A81,54.0,31.0,13.0,5.0,7.0,13.0,48.0,63.0,81.0,33.0,0.0,4.3,0.5741,0.1605,0.5806,0.4194,0.1613,0.2258,0.4074,2021,1,enero
202101,DG4,A83,22.0,14.0,9.0,0.0,2.0,0.0,42.0,137.0,101.0,70.0,0.0,5.3,0.6364,0.0891,0.6429,0.6429,0.0,0.1429,0.6931,2021,1,enero
202101,DG4,A84,54.0,18.0,8.0,3.0,3.0,5.0,55.0,73.0,96.0,57.0,0.0,5.1,0.3333,0.0833,0.6111,0.4444,0.1667,0.1667,0.5938,2021,1,enero
202101,DG4,A93,77.0,28.0,11.0,1.0,3.0,0.0,25.0,48.0,70.0,36.0,0.0,3.7,0.3636,0.1571,0.4286,0.3929,0.0357,0.1071,0.5143,2021,1,enero
202101,DG4,A99,77.0,47.0,26.0,5.0,8.0,3.0,38.0,87.0,119.0,67.0,0.0,6.3,0.6104,0.2185,0.6596,0.5532,0.1064,0.1702,0.563,2021,1,enero
202101,DG4,A110,77.0,53.0,16.0,3.0,5.0,1.0,32.0,96.0,100.0,63.0,0.0,5.3,0.6883,0.16,0.3585,0.3019,0.0566,0.0943,0.63,2021,1,enero
202101,DG5,A12,54.0,28.0,7.0,2.0,4.0,0.0,38.0,83.0,76.0,44.0,0.0,4.0,0.5185,0.0921,0.3214,0.25,0.0714,0.1429,0.5789,2021,1,enero
202101,DG5,A26,77.0,35.0,17.0,2.0,4.0,12.0,25.0,88.0,95.0,57.0,0.0,5.0,0.4545,0.1789,0.5429,0.4857,0.0571,0.1143,0.6,2021,1,enero
202101,DG5,A41,22.0,23.0,8.0,0.0,2.0,12.0,55.0,115.0,77.0,48.0,0.0,4.1,1.0455,0.1039,0.3478,0.3478,0.0,0.087,0.6234,2021,1,enero
202101,DG5,A46,54.0,25.0,14.0,2.0,4.0,0.0,41.0,84.0,94.0,49.0,0.0,4.9,0.463,0.1489,0.64,0.56,0.08,0.16,0.5213,2021,1,enero
202101,DG5,A47,22.0,12.0,7.0,0.0,2.0,3.0,30.0,165.0,111.0,84.0,0.0,5.8,0.5455,0.0631,0.5833,0.5833,0.0,0.1667,0.7568,2021,1,enero
202101,DG5,A50,22.0,25.0,12.0,0.0,5.0,38.0,51.0,135.0,95.0,64.0,0.0,5.0,1.1364,0.1263,0.48,0.48,0.0,0.2,0.6737,2021,1,enero
202101,DG5,A51,11.0,18.0,4.0,0.0,0.0,0.0,31.0,78.0,56.0,31.0,0.0,2.9,1.6364,0.0714,0.2222,0.2222,0.0,0.0,0.5536,2021,1,enero
202101,DG5,A55,77.0,29.0,8.0,2.0,2.0,0.0,45.0,64.0,75.0,47.0,0.0,3.9,0.3766,0.1067,0.3448,0.2759,0.069,0.069,0.6267,2021,1,enero
202101,DG5,A57,54.0,28.0,11.0,3.0,5.0,3.0,14.0,44.0,52.0,29.0,0.0,2.7,0.5185,0.2115,0.5,0.3929,0.1071,0.1786,0.5577,2021,1,enero
202101,DG5,A62,77.0,34.0,11.0,6.0,6.0,3.0,43.0,80.0,90.0,52.0,0.0,4.7,0.4416,0.1222,0.5,0.3235,0.1765,0.1765,0.5778,2021,1,enero
202101,DG5,A91,22.0,24.0,16.0,1.0,6.0,11.0,26.0,73.0,57.0,22.0,0.0,3.0,1.0909,0.2807,0.7083,0.6667,0.0417,0.25,0.386,2021,1,enero
202101,DG5,A102,77.0,24.0,10.0,2.0,4.0,12.0,29.0,67.0,74.0,45.0,0.0,3.9,0.3117,0.1351,0.5,0.4167,0.0833,0.1667,0.6081,2021,1,enero
202101,DG5,A111,68.0,50.0,18.0,4.0,6.0,11.0,40.0,57.0,88.0,41.0,0.0,4.6,0.7353,0.2045,0.44,0.36,0.08,0.12,0.4659,2021,1,enero
202101,DG6,A3,77.0,33.0,12.0,4.0,5.0,10.0,30.0,57.0,69.0,39.0,0.0,3.6,0.4286,0.1739,0.4848,0.3636,0.1212,0.1515,0.5652,2021,1,enero
202101,DG6,A13,77.0,36.0,9.0,4.0,2.0,2.0,21.0,106.0,115.0,89.0,0.0,6.1,0.4675,0.0783,0.3611,0.25,0.1111,0.0556,0.7739,2021,1,enero
202101,DG6,A14,22.0,15.0,12.0,0.0,6.0,6.0,63.0,87.0,74.0,27.0,0.0,3.9,0.6818,0.1622,0.8,0.8,0.0,0.4,0.3649,2021,1,enero
202101,DG6,A16,22.0,21.0,15.0,0.0,12.0,36.0,76.0,55.0,55.0,14.0,0.0,2.9,0.9545,0.2727,0.7143,0.7143,0.0,0.5714,0.2545,2021,1,enero
202101,DG6,A22,77.0,43.0,18.0,3.0,6.0,0.0,20.0,131.0,119.0,84.0,0.0,6.3,0.5584,0.1513,0.4884,0.4186,0.0698,0.1395,0.7059,2021,1,enero
202101,DG6,A56,77.0,30.0,5.0,9.0,1.0,3.0,34.0,73.0,55.0,32.0,0.0,2.9,0.3896,0.0909,0.4667,0.1667,0.3,0.0333,0.5818,2021,1,enero
202101,DG6,A65,22.0,22.0,18.0,0.0,10.0,25.0,68.0,75.0,74.0,24.0,0.0,3.9,1.0,0.2432,0.8182,0.8182,0.0,0.4545,0.3243,2021,1,enero
202101,DG6,A74,54.0,37.0,11.0,3.0,5.0,0.0,39.0,111.0,119.0,84.0,0.0,6.3,0.6852,0.0924,0.3784,0.2973,0.0811,0.1351,0.7059,2021,1,enero
202101,DG6,A75,68.0,32.0,6.0,3.0,2.0,2.0,37.0,67.0,74.0,49.0,0.0,3.9,0.4706,0.0811,0.2812,0.1875,0.0938,0.0625,0.6622,2021,1,enero
202101,DG6,A80,14.0,20.0,2.0,0.0,0.0,0.0,40.0,66.0,26.0,18.0,0.0,1.4,1.4286,0.0769,0.1,0.1,0.0,0.0,0.6923,2021,1,enero
202101,DG6,A86,77.0,40.0,13.0,2.0,6.0,21.0,41.0,72.0,83.0,43.0,0.0,4.4,0.5195,0.1566,0.375,0.325,0.05,0.15,0.5181,2021,1,enero
202101,DG6,A87,77.0,35.0,15.0,3.0,3.0,1.0,33.0,127.0,129.0,92.0,0.0,6.8,0.4545,0.1163,0.5143,0.4286,0.0857,0.0857,0.7132,2021,1,enero
202101,DG6,A90,22.0,22.0,7.0,0.0,2.0,0.0,45.0,113.0,73.0,50.0,0.0,3.8,1.0,0.0959,0.3182,0.3182,0.0,0.0909,0.6849,2021,1,enero
202101,DG6,A109,22.0,17.0,12.0,0.0,9.0,25.0,63.0,132.0,123.0,82.0,0.0,6.5,0.7727,0.0976,0.7059,0.7059,0.0,0.5294,0.6667,2021,1,enero
